nm, %R
328.000000, 44.805129
327.000000, 44.917983
326.000000, 45.036477
325.000000, 45.084012
324.000000, 45.277186
323.000000, 45.387432
322.000000, 45.553319
321.000000, 45.869788
320.000000, 45.998010
319.000000, 46.074877
318.000000, 46.378615
317.000000, 46.596855
316.000000, 46.953243
315.000000, 47.149751
314.000000, 47.345825
313.000000, 47.575895
312.000000, 47.796599
311.000000, 47.816379
310.000000, 48.163448
309.000000, 48.301021
308.000000, 48.507832
307.000000, 48.644328
306.000000, 48.731510
305.000000, 48.846010
304.000000, 48.814620
303.000000, 48.691736
302.000000, 48.450057
301.000000, 48.206315
300.000000, 47.959712
299.000000, 47.797234
298.000000, 47.696188
297.000000, 47.587484
296.000000, 47.501355
295.000000, 47.673477
294.000000, 47.840175
293.000000, 47.918398
292.000000, 47.872761
291.000000, 47.871979
290.000000, 47.899169
289.000000, 47.809868
288.000000, 47.925343
287.000000, 47.934037
286.000000, 48.098432
285.000000, 48.203387
284.000000, 48.435398
283.000000, 48.624722
282.000000, 48.963906
281.000000, 49.317828
280.000000, 49.584059
279.000000, 49.897068
278.000000, 50.137651
277.000000, 50.472379
276.000000, 50.748582
275.000000, 51.168696
274.000000, 51.597168
273.000000, 52.093989
272.000000, 52.634175
271.000000, 53.116902
270.000000, 53.738070
269.000000, 54.287448
268.000000, 54.921079
267.000000, 55.634805
266.000000, 56.430550
265.000000, 57.229742
264.000000, 58.139736
263.000000, 59.141560
262.000000, 60.027945
261.000000, 60.996962
260.000000, 62.178176
259.000000, 63.128473
258.000000, 64.039815
257.000000, 64.978062
256.000000, 65.907600
255.000000, 66.473351
254.000000, 66.971968
253.000000, 67.357150
252.000000, 67.534322
251.000000, 67.620659
250.000000, 67.552206
249.000000, 67.593359
248.000000, 67.482940
247.000000, 67.373365
246.000000, 67.287436
245.000000, 67.357679
244.000000, 67.396638
243.000000, 67.387638
242.000000, 67.499369
241.000000, 67.557481
240.000000, 67.550380
239.000000, 67.444522
238.000000, 67.531301
237.000000, 67.672595
236.000000, 67.805266
235.000000, 68.323672
234.000000, 68.806101
233.000000, 69.203282
232.000000, 69.561469
231.000000, 69.873524
230.000000, 70.152942
229.000000, 70.523721
228.000000, 70.943820
227.000000, 71.576898
226.000000, 72.430918
225.000000, 73.154041
224.000000, 73.904377
223.000000, 74.616021
222.000000, 75.331133
221.000000, 75.860347
220.000000, 76.544350
219.000000, 77.106257
218.000000, 77.865711
217.000000, 78.658881
216.000000, 79.529560
215.000000, 80.285013
214.000000, 81.090736
213.000000, 82.226057
212.000000, 83.181561
211.000000, 84.513250
210.000000, 85.802143
209.000000, 87.259995
208.000000, 89.246690
207.000000, 91.227696
206.000000, 93.522441
205.000000, 95.964862
204.000000, 98.840836
203.000000, 102.341665
202.000000, 106.338502
201.000000, 110.618090
200.000000, 115.452567
