nm, %R
318.000000, 81.666434
317.000000, 81.617247
316.000000, 81.752591
315.000000, 81.714010
314.000000, 81.772876
313.000000, 81.885634
312.000000, 81.893089
311.000000, 81.925944
310.000000, 81.915258
309.000000, 81.973464
308.000000, 82.018405
307.000000, 82.047942
306.000000, 82.177130
305.000000, 82.108473
304.000000, 82.150116
303.000000, 82.191860
302.000000, 82.153172
301.000000, 82.193582
300.000000, 82.213400
299.000000, 82.128976
298.000000, 82.017510
297.000000, 81.980874
296.000000, 81.925623
295.000000, 81.817242
294.000000, 81.828132
293.000000, 81.466885
292.000000, 81.280657
291.000000, 80.921500
290.000000, 80.296197
289.000000, 79.470955
288.000000, 78.628188
287.000000, 77.480642
286.000000, 76.494007
285.000000, 75.391384
284.000000, 74.675893
283.000000, 74.404923
282.000000, 74.371093
281.000000, 74.104974
280.000000, 74.242267
279.000000, 74.051431
278.000000, 73.755849
277.000000, 73.524970
276.000000, 73.458593
275.000000, 73.190801
274.000000, 73.369958
273.000000, 73.627081
272.000000, 73.730023
271.000000, 74.083249
270.000000, 74.281153
269.000000, 74.530160
268.000000, 74.615990
267.000000, 74.688264
266.000000, 74.880495
265.000000, 75.055943
264.000000, 75.308826
263.000000, 75.532310
262.000000, 75.548882
261.000000, 75.864671
260.000000, 75.685953
259.000000, 75.808115
258.000000, 75.668628
257.000000, 75.447081
256.000000, 75.310839
255.000000, 75.119413
254.000000, 74.827273
253.000000, 74.380179
252.000000, 73.843986
251.000000, 73.393172
250.000000, 72.758700
249.000000, 72.342573
248.000000, 71.883983
247.000000, 71.318678
246.000000, 70.602437
245.000000, 70.096346
244.000000, 69.557640
243.000000, 68.997839
242.000000, 68.340099
241.000000, 67.598851
240.000000, 66.807527
239.000000, 66.025567
238.000000, 64.989084
237.000000, 63.914502
236.000000, 62.997169
235.000000, 62.346578
234.000000, 61.771542
233.000000, 61.206290
232.000000, 60.749455
231.000000, 60.238990
230.000000, 59.643165
229.000000, 59.344319
228.000000, 58.981265
227.000000, 58.821600
226.000000, 58.735947
225.000000, 58.400909
224.000000, 58.070015
223.000000, 57.524887
222.000000, 57.034528
221.000000, 56.647915
220.000000, 56.438891
219.000000, 56.351453
218.000000, 56.200919
217.000000, 56.033888
216.000000, 55.930840
215.000000, 55.631698
214.000000, 55.403421
213.000000, 55.029412
212.000000, 54.402387
211.000000, 53.462502
210.000000, 52.399698
209.000000, 51.159813
208.000000, 49.615792
207.000000, 48.038357
206.000000, 46.810799
205.000000, 46.018170
204.000000, 45.696475
203.000000, 45.952103
202.000000, 46.830457
201.000000, 47.988285
200.000000, 49.234860
