nm, %R
609.000000, 101.273098
608.000000, 101.189577
607.000000, 101.244193
606.000000, 101.336597
605.000000, 101.249811
604.000000, 101.178022
603.000000, 101.251918
602.000000, 101.306992
601.000000, 101.289212
600.000000, 101.236199
599.000000, 101.282459
598.000000, 101.296593
597.000000, 101.204408
596.000000, 101.187666
595.000000, 101.229537
594.000000, 101.286427
593.000000, 101.223059
592.000000, 101.217803
591.000000, 101.279948
590.000000, 101.215810
589.000000, 101.195814
588.000000, 101.210533
587.000000, 101.223279
586.000000, 101.177707
585.000000, 101.179192
584.000000, 101.179718
583.000000, 101.190539
582.000000, 101.166570
581.000000, 101.176299
580.000000, 101.158572
579.000000, 101.182322
578.000000, 101.147088
577.000000, 101.194165
576.000000, 101.226757
575.000000, 101.175981
574.000000, 101.158920
573.000000, 101.200881
572.000000, 101.129623
571.000000, 101.140993
570.000000, 101.166461
569.000000, 101.138606
568.000000, 101.080322
567.000000, 101.117902
566.000000, 101.135964
565.000000, 101.069021
564.000000, 101.104925
563.000000, 101.120275
562.000000, 101.080182
561.000000, 101.058243
560.000000, 101.081311
559.000000, 101.120758
558.000000, 101.024403
557.000000, 101.054540
556.000000, 101.064558
555.000000, 101.022337
554.000000, 101.098956
553.000000, 101.082455
552.000000, 101.043002
551.000000, 101.012862
550.000000, 101.028517
549.000000, 101.034927
548.000000, 100.980235
547.000000, 101.028506
546.000000, 100.951508
545.000000, 100.964810
544.000000, 100.969350
543.000000, 101.001997
542.000000, 100.927988
541.000000, 100.958141
540.000000, 100.902879
539.000000, 100.934813
538.000000, 100.921333
537.000000, 100.919279
536.000000, 100.874008
535.000000, 100.919995
534.000000, 100.846487
533.000000, 100.861115
532.000000, 100.847082
531.000000, 100.820819
530.000000, 100.822120
529.000000, 100.851230
528.000000, 100.773293
527.000000, 100.832012
526.000000, 100.784872
525.000000, 100.786083
524.000000, 100.756029
523.000000, 100.763397
522.000000, 100.753791
521.000000, 100.671834
520.000000, 100.703531
519.000000, 100.698570
518.000000, 100.628727
517.000000, 100.648323
516.000000, 100.627050
515.000000, 100.617315
514.000000, 100.632197
513.000000, 100.634466
512.000000, 100.559934
511.000000, 100.558731
510.000000, 100.561784
509.000000, 100.502542
508.000000, 100.505543
507.000000, 100.492841
506.000000, 100.465346
505.000000, 100.446968
504.000000, 100.420404
503.000000, 100.342995
502.000000, 100.393173
501.000000, 100.356485
500.000000, 100.270919
499.000000, 100.282495
498.000000, 100.272395
497.000000, 100.219539
496.000000, 100.228866
495.000000, 100.193798
494.000000, 100.145757
493.000000, 100.141533
492.000000, 100.047623
491.000000, 100.110225
490.000000, 100.072598
489.000000, 100.054824
488.000000, 99.993554
487.000000, 99.954151
486.000000, 99.899726
485.000000, 99.883924
484.000000, 99.840534
483.000000, 99.822531
482.000000, 99.758515
481.000000, 99.772294
