nm, %R
220.000000, 78.269514
219.000000, 79.001311
218.000000, 79.851544
217.000000, 80.878692
216.000000, 81.779159
215.000000, 82.769208
214.000000, 83.560032
213.000000, 84.790679
212.000000, 86.028862
211.000000, 87.532711
210.000000, 88.903624
209.000000, 90.506421
208.000000, 92.666788
207.000000, 94.642550
206.000000, 97.175929
205.000000, 99.867900
204.000000, 102.781459
203.000000, 106.474783
202.000000, 110.768002
201.000000, 115.232923
200.000000, 120.212175
