nm, %R
324.000000, 89.922062
323.000000, 89.683706
322.000000, 89.537703
321.000000, 89.630006
320.000000, 89.458417
319.000000, 89.130429
318.000000, 89.098752
317.000000, 89.054734
316.000000, 89.057970
315.000000, 89.086362
314.000000, 88.955199
313.000000, 88.948469
312.000000, 88.996520
311.000000, 88.874144
310.000000, 89.031529
309.000000, 89.092533
308.000000, 89.061764
307.000000, 89.173682
306.000000, 89.027183
305.000000, 89.074823
304.000000, 88.885577
303.000000, 89.001751
302.000000, 88.807051
301.000000, 88.691734
300.000000, 88.631472
299.000000, 88.525736
298.000000, 88.325546
297.000000, 88.198499
296.000000, 87.787487
295.000000, 87.504631
294.000000, 87.236775
293.000000, 86.714827
292.000000, 85.993102
291.000000, 84.880927
290.000000, 83.390997
289.000000, 81.586974
288.000000, 79.482183
287.000000, 77.022730
286.000000, 74.596070
285.000000, 72.598607
284.000000, 71.136368
283.000000, 70.328901
282.000000, 70.155285
281.000000, 70.261609
280.000000, 70.323032
279.000000, 70.375162
278.000000, 70.081247
277.000000, 69.921364
276.000000, 69.849464
275.000000, 69.867152
274.000000, 70.224923
273.000000, 70.689146
272.000000, 71.341718
271.000000, 72.123306
270.000000, 72.905633
269.000000, 73.459829
268.000000, 74.131325
267.000000, 74.654518
266.000000, 75.346260
265.000000, 76.077148
264.000000, 76.676572
263.000000, 77.322993
262.000000, 77.981886
261.000000, 78.432807
260.000000, 78.949369
259.000000, 79.263342
258.000000, 79.624082
257.000000, 79.861269
256.000000, 79.933397
255.000000, 79.746873
254.000000, 79.596656
253.000000, 79.317309
252.000000, 78.760452
251.000000, 78.108036
250.000000, 77.532571
249.000000, 76.888679
248.000000, 76.065243
247.000000, 75.174747
246.000000, 74.367544
245.000000, 73.302197
244.000000, 72.382763
243.000000, 71.158870
242.000000, 69.816489
241.000000, 68.321329
240.000000, 66.646891
239.000000, 64.652677
238.000000, 62.750460
237.000000, 60.785952
236.000000, 59.001955
235.000000, 57.783970
234.000000, 56.748992
233.000000, 55.954297
232.000000, 55.484027
231.000000, 55.111388
230.000000, 54.544665
229.000000, 54.343818
228.000000, 54.291470
227.000000, 54.458667
226.000000, 54.608254
225.000000, 54.694394
224.000000, 54.627080
223.000000, 54.321264
222.000000, 54.078704
221.000000, 53.786275
220.000000, 53.737726
219.000000, 53.631134
218.000000, 53.672620
217.000000, 53.593485
216.000000, 53.498512
215.000000, 53.213737
214.000000, 52.598746
213.000000, 51.807307
212.000000, 50.641583
211.000000, 49.156856
210.000000, 47.187136
209.000000, 44.777412
208.000000, 42.430597
207.000000, 39.846714
206.000000, 37.761297
205.000000, 36.104043
204.000000, 35.279663
203.000000, 35.216263
202.000000, 35.656105
201.000000, 36.391018
200.000000, 37.267160
