nm, %R
645.000000, 100.958103
644.000000, 101.032660
643.000000, 101.061610
642.000000, 100.959344
641.000000, 100.911190
640.000000, 100.954117
639.000000, 101.023280
638.000000, 101.005136
637.000000, 100.992578
636.000000, 101.053857
635.000000, 101.088986
634.000000, 101.070699
633.000000, 100.963707
632.000000, 100.979083
631.000000, 101.026014
630.000000, 100.999792
629.000000, 101.000439
628.000000, 101.027812
627.000000, 101.056138
626.000000, 101.054294
625.000000, 101.001546
624.000000, 100.939373
623.000000, 101.002140
622.000000, 101.023246
621.000000, 101.028668
620.000000, 100.964087
619.000000, 100.934531
618.000000, 100.973708
617.000000, 100.955105
616.000000, 100.930191
615.000000, 100.954267
614.000000, 100.971867
613.000000, 100.950670
612.000000, 100.985275
611.000000, 101.008085
610.000000, 101.006535
609.000000, 100.948997
608.000000, 100.915574
607.000000, 100.943216
606.000000, 101.001906
605.000000, 100.941582
604.000000, 100.888102
603.000000, 100.899921
602.000000, 100.994055
601.000000, 100.961098
600.000000, 100.926561
599.000000, 100.949230
598.000000, 100.941850
597.000000, 100.906043
596.000000, 100.901920
595.000000, 100.934025
594.000000, 100.953576
593.000000, 100.890419
592.000000, 100.915095
591.000000, 100.971370
590.000000, 100.929104
589.000000, 100.916528
588.000000, 100.926101
587.000000, 100.917934
586.000000, 100.924184
585.000000, 100.892230
584.000000, 100.881415
583.000000, 100.929477
582.000000, 100.895355
581.000000, 100.921957
580.000000, 100.924792
579.000000, 100.897822
578.000000, 100.856035
577.000000, 100.910535
576.000000, 100.914991
575.000000, 100.885136
574.000000, 100.858130
573.000000, 100.876287
572.000000, 100.826251
571.000000, 100.811018
570.000000, 100.848022
569.000000, 100.827022
568.000000, 100.829628
567.000000, 100.843212
566.000000, 100.786946
565.000000, 100.793306
564.000000, 100.787210
563.000000, 100.783476
562.000000, 100.803966
561.000000, 100.763939
560.000000, 100.831086
559.000000, 100.790039
558.000000, 100.761654
557.000000, 100.771938
556.000000, 100.793063
555.000000, 100.763599
554.000000, 100.799307
553.000000, 100.761196
552.000000, 100.761569
551.000000, 100.727078
550.000000, 100.696538
549.000000, 100.744774
548.000000, 100.738558
547.000000, 100.737527
546.000000, 100.715969
545.000000, 100.731418
544.000000, 100.694623
543.000000, 100.752315
542.000000, 100.673291
541.000000, 100.692445
540.000000, 100.662377
539.000000, 100.637859
538.000000, 100.690636
537.000000, 100.669591
536.000000, 100.622293
535.000000, 100.663901
534.000000, 100.584395
533.000000, 100.637480
532.000000, 100.611090
531.000000, 100.586221
530.000000, 100.604329
529.000000, 100.588803
528.000000, 100.587416
527.000000, 100.573780
526.000000, 100.547577
525.000000, 100.521393
524.000000, 100.529556
523.000000, 100.501881
522.000000, 100.543466
521.000000, 100.446347
520.000000, 100.468960
519.000000, 100.449813
518.000000, 100.397272
517.000000, 100.423541
516.000000, 100.417218
515.000000, 100.425016
514.000000, 100.396459
513.000000, 100.386078
512.000000, 100.404170
511.000000, 100.327994
510.000000, 100.320450
509.000000, 100.312709
508.000000, 100.287150
507.000000, 100.263608
506.000000, 100.218923
505.000000, 100.213393
504.000000, 100.208211
503.000000, 100.180952
502.000000, 100.151784
501.000000, 100.151176
500.000000, 100.100746
499.000000, 100.103434
498.000000, 100.080441
497.000000, 100.054183
496.000000, 100.046045
495.000000, 99.991751
494.000000, 100.022494
493.000000, 99.992923
492.000000, 99.922170
491.000000, 99.984020
490.000000, 99.898362
489.000000, 99.861396
488.000000, 99.842119
487.000000, 99.809704
486.000000, 99.744278
485.000000, 99.738987
484.000000, 99.720366
483.000000, 99.713689
482.000000, 99.689818
481.000000, 99.671878
480.000000, 99.631654
479.000000, 99.611000
478.000000, 99.556913
477.000000, 99.538441
476.000000, 99.511637
475.000000, 99.481997
474.000000, 99.449400
473.000000, 99.375593
472.000000, 99.348624
471.000000, 99.306546
470.000000, 99.283600
469.000000, 99.238712
468.000000, 99.193911
467.000000, 99.165981
466.000000, 99.092946
465.000000, 99.027562
464.000000, 99.002748
463.000000, 98.979836
462.000000, 98.946572
461.000000, 98.911432
460.000000, 98.844858
459.000000, 98.823349
458.000000, 98.807030
457.000000, 98.699324
456.000000, 98.654128
455.000000, 98.615380
454.000000, 98.572204
453.000000, 98.535124
452.000000, 98.557550
451.000000, 98.455229
450.000000, 98.345889
449.000000, 98.314674
448.000000, 98.283020
447.000000, 98.206926
446.000000, 98.158441
445.000000, 98.165254
444.000000, 98.057160
443.000000, 98.001196
442.000000, 97.900308
441.000000, 97.808921
440.000000, 97.774993
439.000000, 97.722264
438.000000, 97.604694
437.000000, 97.513096
436.000000, 97.463226
435.000000, 97.355733
434.000000, 97.235970
433.000000, 97.113408
432.000000, 96.965338
431.000000, 96.897483
430.000000, 96.823524
429.000000, 96.692283
428.000000, 96.561351
427.000000, 96.421633
426.000000, 96.297588
425.000000, 96.197440
