nm, %R
390.000000, 98.859515
389.000000, 98.852023
388.000000, 98.863893
387.000000, 98.851458
386.000000, 98.897573
385.000000, 98.926599
384.000000, 98.915858
383.000000, 98.926639
382.000000, 98.895645
381.000000, 98.922960
380.000000, 98.926022
379.000000, 98.948120
378.000000, 98.993008
377.000000, 99.026212
376.000000, 98.985269
375.000000, 99.012746
374.000000, 99.020401
373.000000, 98.981199
372.000000, 99.050214
371.000000, 99.032760
370.000000, 98.864196
369.000000, 98.877008
368.000000, 98.896609
367.000000, 98.917081
366.000000, 98.937760
365.000000, 98.812439
364.000000, 98.733233
363.000000, 98.778193
362.000000, 98.751715
361.000000, 98.620304
360.000000, 98.622120
359.000000, 98.569408
358.000000, 98.573011
357.000000, 98.440564
356.000000, 98.261436
355.000000, 98.236043
354.000000, 98.106192
353.000000, 97.985901
352.000000, 97.839899
351.000000, 97.681240
350.000000, 97.565346
349.000000, 97.360409
348.000000, 97.163529
347.000000, 96.993240
346.000000, 96.802332
345.000000, 96.617031
344.000000, 96.363359
343.000000, 96.119172
342.000000, 95.883400
341.000000, 95.608077
340.000000, 95.329132
339.000000, 95.028689
338.000000, 94.750807
337.000000, 94.464419
336.000000, 94.269257
335.000000, 93.925065
334.000000, 93.523460
333.000000, 93.319380
332.000000, 93.175473
331.000000, 92.970277
330.000000, 92.754026
329.000000, 92.675666
328.000000, 92.401681
327.000000, 92.171475
326.000000, 92.079839
325.000000, 91.907551
324.000000, 92.019707
323.000000, 91.771504
322.000000, 91.641968
321.000000, 91.663028
320.000000, 91.519056
319.000000, 91.425135
318.000000, 91.349398
317.000000, 91.317932
316.000000, 91.382114
315.000000, 91.267012
314.000000, 91.121472
313.000000, 91.353059
312.000000, 91.357583
311.000000, 91.316803
310.000000, 91.316343
309.000000, 91.345906
308.000000, 91.323534
307.000000, 91.272023
306.000000, 91.234015
305.000000, 91.281932
304.000000, 90.927081
303.000000, 90.921519
302.000000, 90.723889
301.000000, 90.619059
300.000000, 90.770041
299.000000, 90.616645
298.000000, 90.456222
297.000000, 90.289139
296.000000, 90.008664
295.000000, 89.701670
294.000000, 89.544897
293.000000, 89.016578
292.000000, 88.491529
291.000000, 87.606617
290.000000, 86.313125
289.000000, 84.910947
288.000000, 83.302384
287.000000, 81.282834
286.000000, 79.407750
285.000000, 77.802642
284.000000, 76.594748
283.000000, 75.990675
282.000000, 75.751971
281.000000, 75.779128
280.000000, 75.758926
279.000000, 75.781876
278.000000, 75.585067
277.000000, 75.562895
276.000000, 75.353370
275.000000, 75.394970
274.000000, 75.827379
273.000000, 76.112639
272.000000, 76.686101
271.000000, 77.295070
270.000000, 77.955431
269.000000, 78.381946
268.000000, 78.877987
267.000000, 79.467607
266.000000, 79.874134
265.000000, 80.497311
264.000000, 81.048479
263.000000, 81.632322
262.000000, 82.130345
261.000000, 82.517913
260.000000, 83.044075
259.000000, 83.337846
258.000000, 83.452794
257.000000, 83.613771
256.000000, 83.852739
255.000000, 83.617548
254.000000, 83.552763
253.000000, 83.238105
252.000000, 82.948195
251.000000, 82.406753
250.000000, 81.888834
249.000000, 81.458844
248.000000, 80.802152
247.000000, 80.150684
246.000000, 79.468375
245.000000, 78.705741
244.000000, 77.877900
243.000000, 76.938944
242.000000, 75.897385
241.000000, 74.666842
240.000000, 73.253969
239.000000, 71.592132
238.000000, 70.030732
237.000000, 68.410178
236.000000, 66.910409
235.000000, 65.944350
234.000000, 65.165514
233.000000, 64.565652
232.000000, 64.150719
231.000000, 63.890517
230.000000, 63.568962
229.000000, 63.404045
228.000000, 63.499553
227.000000, 63.664444
226.000000, 63.890104
225.000000, 63.987583
224.000000, 64.021416
223.000000, 63.783506
222.000000, 63.513335
221.000000, 63.172848
220.000000, 63.259336
219.000000, 63.149282
218.000000, 63.110795
217.000000, 63.051775
216.000000, 62.984101
215.000000, 62.653068
214.000000, 62.131058
213.000000, 61.469598
212.000000, 60.300323
211.000000, 58.867350
210.000000, 56.871410
209.000000, 54.536465
208.000000, 52.013162
207.000000, 49.261628
206.000000, 46.976112
205.000000, 45.231784
204.000000, 44.261401
203.000000, 44.241067
202.000000, 44.800495
201.000000, 45.593011
200.000000, 46.703926
