nm, %R
281.000000, 16.437694
280.000000, 15.522814
279.000000, 14.724414
278.000000, 13.921929
277.000000, 13.130088
276.000000, 12.457628
275.000000, 11.858183
274.000000, 11.424086
273.000000, 11.104692
272.000000, 10.894267
271.000000, 10.783464
270.000000, 10.639092
269.000000, 10.561088
268.000000, 10.446651
267.000000, 10.372271
266.000000, 10.286355
265.000000, 10.195818
264.000000, 10.181078
263.000000, 10.173924
262.000000, 10.177839
261.000000, 10.165150
260.000000, 10.139615
259.000000, 10.152188
258.000000, 10.100827
257.000000, 10.068093
256.000000, 10.075647
255.000000, 10.028323
254.000000, 10.004106
253.000000, 10.033154
252.000000, 10.057082
251.000000, 10.102962
250.000000, 10.073465
249.000000, 10.101024
248.000000, 10.151905
247.000000, 10.174837
246.000000, 10.217382
245.000000, 10.287754
244.000000, 10.368321
243.000000, 10.419372
242.000000, 10.522222
241.000000, 10.665098
240.000000, 10.764087
239.000000, 10.891847
238.000000, 11.013214
237.000000, 11.189595
236.000000, 11.306800
235.000000, 11.505047
234.000000, 11.707788
233.000000, 11.876692
232.000000, 12.058908
231.000000, 12.238893
230.000000, 12.387061
229.000000, 12.529545
228.000000, 12.653767
227.000000, 12.832841
226.000000, 12.991623
225.000000, 13.171375
224.000000, 13.297541
223.000000, 13.444079
222.000000, 13.537138
221.000000, 13.613300
220.000000, 13.755538
219.000000, 13.839667
218.000000, 13.914789
217.000000, 13.990616
216.000000, 14.085904
215.000000, 14.166834
214.000000, 14.246582
213.000000, 14.349273
212.000000, 14.406686
211.000000, 14.529213
210.000000, 14.699771
209.000000, 14.912655
208.000000, 15.177428
207.000000, 15.464663
206.000000, 15.815147
205.000000, 16.212570
204.000000, 16.657605
203.000000, 17.126549
202.000000, 17.578740
201.000000, 18.024932
200.000000, 18.504459
