nm, %R
352.000000, 41.181464
351.000000, 41.389652
350.000000, 41.602324
349.000000, 41.696231
348.000000, 41.818281
347.000000, 41.965443
346.000000, 42.048355
345.000000, 42.077681
344.000000, 42.076109
343.000000, 42.066227
342.000000, 42.064514
341.000000, 42.083620
340.000000, 42.051675
339.000000, 42.020846
338.000000, 42.027157
337.000000, 42.139144
336.000000, 42.251033
335.000000, 42.330369
334.000000, 42.409195
333.000000, 42.504408
332.000000, 42.580443
331.000000, 42.745482
330.000000, 42.793368
329.000000, 42.824131
328.000000, 42.952041
327.000000, 43.113013
326.000000, 43.154410
325.000000, 43.274455
324.000000, 43.305878
323.000000, 43.366748
322.000000, 43.503022
321.000000, 43.610550
320.000000, 43.812694
319.000000, 44.014053
318.000000, 44.158704
317.000000, 44.340816
316.000000, 44.463973
315.000000, 44.692420
314.000000, 44.838634
313.000000, 44.943709
312.000000, 45.010067
311.000000, 45.151514
310.000000, 45.184025
309.000000, 45.260627
308.000000, 45.341796
307.000000, 45.270993
306.000000, 45.283950
305.000000, 45.130208
304.000000, 45.005624
303.000000, 44.692302
302.000000, 44.356247
301.000000, 44.123143
300.000000, 43.832089
299.000000, 43.714597
298.000000, 43.627457
297.000000, 43.575385
296.000000, 43.660593
295.000000, 43.712036
294.000000, 43.718401
293.000000, 43.869800
292.000000, 43.780914
291.000000, 43.836348
290.000000, 43.783707
289.000000, 43.881551
288.000000, 43.892600
287.000000, 44.044594
286.000000, 44.168232
285.000000, 44.419011
284.000000, 44.732108
283.000000, 45.095719
282.000000, 45.366657
281.000000, 45.664907
280.000000, 45.975057
279.000000, 46.244353
278.000000, 46.559333
277.000000, 46.843146
276.000000, 47.234467
275.000000, 47.674812
274.000000, 48.040643
273.000000, 48.500997
272.000000, 49.001202
271.000000, 49.441271
270.000000, 50.043111
269.000000, 50.504014
268.000000, 51.022545
267.000000, 51.567918
266.000000, 52.192882
265.000000, 52.837707
264.000000, 53.432690
263.000000, 54.226500
262.000000, 55.006618
261.000000, 55.683684
260.000000, 56.358128
259.000000, 56.907488
258.000000, 57.468562
257.000000, 57.926120
256.000000, 58.216731
255.000000, 58.328116
254.000000, 58.480277
253.000000, 58.402750
252.000000, 58.385365
251.000000, 58.325623
250.000000, 58.271411
249.000000, 58.135303
248.000000, 58.085448
247.000000, 57.976930
246.000000, 57.997449
245.000000, 58.050807
244.000000, 58.135968
243.000000, 58.178530
242.000000, 58.421690
241.000000, 58.453022
240.000000, 58.517662
239.000000, 58.654686
238.000000, 58.966545
237.000000, 59.235983
236.000000, 59.805688
235.000000, 60.362924
234.000000, 61.047226
233.000000, 61.765278
232.000000, 62.596609
231.000000, 63.009320
230.000000, 63.647096
229.000000, 64.355105
228.000000, 65.022860
227.000000, 65.921913
226.000000, 66.706265
225.000000, 67.853606
224.000000, 68.675293
223.000000, 69.650051
222.000000, 70.719642
221.000000, 71.451379
220.000000, 72.328902
219.000000, 73.026061
218.000000, 74.015665
217.000000, 74.994353
216.000000, 76.055511
215.000000, 76.852749
214.000000, 77.739878
213.000000, 78.741410
212.000000, 79.651630
211.000000, 80.833252
210.000000, 82.058278
209.000000, 83.409583
208.000000, 84.854188
207.000000, 86.725429
206.000000, 88.887801
205.000000, 91.212918
204.000000, 93.727931
203.000000, 96.663912
202.000000, 100.324475
201.000000, 104.167168
200.000000, 108.378788
