nm, %R
581.000000, 105.304491
580.000000, 105.259928
579.000000, 105.312788
578.000000, 105.468336
577.000000, 105.550047
576.000000, 105.502295
575.000000, 105.352856
574.000000, 105.172951
573.000000, 104.837484
572.000000, 104.620194
571.000000, 104.656602
570.000000, 104.886620
569.000000, 104.940671
568.000000, 104.832304
567.000000, 104.750121
566.000000, 104.738970
565.000000, 104.682283
564.000000, 104.484837
563.000000, 104.134381
562.000000, 103.944914
561.000000, 104.259276
560.000000, 104.638974
559.000000, 104.820904
558.000000, 104.828567
557.000000, 104.324441
556.000000, 103.615884
555.000000, 103.259439
554.000000, 103.555459
553.000000, 104.084265
552.000000, 104.274883
551.000000, 104.088704
550.000000, 103.640577
549.000000, 103.398914
548.000000, 103.464072
547.000000, 103.610951
546.000000, 103.642834
545.000000, 103.766806
544.000000, 103.953995
543.000000, 104.170863
542.000000, 104.270582
541.000000, 104.004709
540.000000, 103.646844
539.000000, 103.757574
538.000000, 104.104462
537.000000, 104.397055
536.000000, 104.542951
535.000000, 104.410999
534.000000, 104.274644
533.000000, 104.311345
532.000000, 104.426908
531.000000, 104.524678
530.000000, 104.604331
529.000000, 104.599180
528.000000, 104.605957
527.000000, 104.625294
526.000000, 104.567722
525.000000, 104.569229
524.000000, 104.577259
523.000000, 104.653747
522.000000, 104.660964
521.000000, 104.607868
520.000000, 104.598136
519.000000, 104.591130
518.000000, 104.569343
517.000000, 104.663455
516.000000, 104.651249
515.000000, 104.643581
514.000000, 104.634732
513.000000, 104.598765
512.000000, 104.542576
511.000000, 104.591173
510.000000, 104.575240
509.000000, 104.606673
508.000000, 104.600164
507.000000, 104.539519
506.000000, 104.556757
505.000000, 104.543836
504.000000, 104.556591
503.000000, 104.540876
502.000000, 104.477930
501.000000, 104.433091
500.000000, 104.461437
499.000000, 104.472983
498.000000, 104.440247
497.000000, 104.402319
496.000000, 104.412618
495.000000, 104.356450
494.000000, 104.402163
493.000000, 104.348067
492.000000, 104.203173
491.000000, 104.189210
490.000000, 104.171755
489.000000, 104.143774
488.000000, 104.104915
487.000000, 104.106021
486.000000, 104.034594
485.000000, 104.038236
484.000000, 103.973833
483.000000, 103.811134
482.000000, 103.761414
481.000000, 103.789089
480.000000, 103.640970
479.000000, 103.566097
478.000000, 103.514113
477.000000, 103.397717
476.000000, 103.333657
475.000000, 103.366453
474.000000, 103.327245
473.000000, 103.360974
472.000000, 103.347087
471.000000, 103.287348
470.000000, 103.189379
469.000000, 103.194759
468.000000, 103.099345
467.000000, 103.066597
466.000000, 103.041331
465.000000, 102.973582
464.000000, 102.856624
463.000000, 102.749021
462.000000, 102.683851
